Label	Weight	Text
l-ddk-calendar	1	how many hours remaining till next appointment
l-ddk-calendar	1	add chicago bulls versus washington wizards to my calendar tomorrow at seven pm
l-ddk-calendar	1	schedule a dinner for tonight at 8 pm
l-ddk-calendar	1	will jimmy parker be attending the meeting
l-ddk-calendar	1	no, please don't
l-ddk-calendar	1	maybe another time
l-ddk-calendar	1	who is going to tomorrow ' s meeting
l-ddk-calendar	1	what ' s my schedule tomorrow
l-ddk-calendar	1	what do i have from monday through wednesday
l-ddk-calendar	1	add dentist appointment to my calendar at 3:30 for the 8th of may
l-ddk-calendar	1	the contact name is wrong, it's daisy
l-ddk-calendar	1	what's going on this week
l-ddk-calendar	1	add team meeting to my calendar at 10pm with xiaoming yang
l-ddk-calendar	1	put jimmy on to doctor ken on october 20th at 3 30
l-ddk-calendar	1	do it
l-ddk-calendar	1	when is ncaa basketball today
l-ddk-calendar	1	i need to know about my date with jimmy
l-ddk-calendar	1	where is tomorrow meeting at 11 am
l-ddk-calendar	1	what am i doing on june ninth
l-ddk-calendar	1	schedule a soccer game for next friday
l-ddk-calendar	1	can you go back
l-ddk-calendar	1	show meeting participants
l-ddk-calendar	1	i want to know the time left for my next appointment
l-ddk-calendar	1	schedule appointment
l-ddk-calendar	1	reschedule my interview on monday to 1 pm
l-ddk-calendar	1	add go shopping with john meng on the calendar
l-ddk-calendar	1	cancel it please
l-ddk-calendar	1	what did the sister say about meeting on sunday
l-ddk-calendar	1	am i free from 3 pm - 10 pm
l-ddk-calendar	1	show me where my next appointment is
l-ddk-calendar	1	accept the meeting organized by jack lauren.
l-ddk-calendar	1	change 5pm appointment 1 hour earlier
l-ddk-calendar	1	tell attendees i am late
l-ddk-calendar	1	change calendar
l-ddk-calendar	1	ohh never mind
l-ddk-calendar	1	no cancel
l-ddk-calendar	1	accept the meeting with tom chen.
l-ddk-calendar	1	cancel the pickup food from ted
l-ddk-calendar	1	start the meeting
l-ddk-calendar	1	time remaining
l-ddk-calendar	1	schedule a doctors appointment with madden on march 12th at 4 pm
l-ddk-calendar	1	can you reserve room 649 right away
l-ddk-calendar	1	no, i'd like to meet her manager
l-ddk-calendar	1	schedule an appointment for me tomorrow at 3 am
l-ddk-calendar	1	meeting at 3 pm today locations
l-ddk-calendar	1	book the conference room for thursday at one i want to meet with benjamin
l-ddk-calendar	1	delete the appointment with mom
l-ddk-calendar	1	tell me the duration of the product introducation
l-ddk-calendar	1	accept today's event at 3pm.
l-ddk-calendar	1	am i available
l-ddk-calendar	1	cancel the group meeting
l-ddk-calendar	1	update my calendar from 2 pm to 4 pm today
l-ddk-calendar	1	look up my next appointment for me
l-ddk-calendar	1	please let them know i'm late
l-ddk-calendar	1	schedule a lunch date with mom every tuesday at noon for the next 5 weeks
l-ddk-calendar	1	make appointment with tom roth.
l-ddk-calendar	1	what is my schedule for tomorrow
l-ddk-calendar	1	send a message out to cancel my 3 pm meeting
l-ddk-calendar	1	what ' s the meeting today between 10 and 12:00
l-ddk-calendar	1	return please
l-ddk-calendar	1	am i available tomorrow at 5 30 pm
l-ddk-calendar	1	what is my schedule tomorrow
l-ddk-calendar	1	what i'm doing this weekend
l-ddk-calendar	1	schedule an event on the calendar
l-ddk-calendar	1	change the time to eleven thirty am
l-ddk-calendar	1	cancel my driving lesson tomorrow
l-ddk-calendar	1	no, i already have meeting 3pm tomorrow afternoon
l-ddk-calendar	1	book a meeting
l-ddk-calendar	1	change my 6pm event to 7pm
l-ddk-calendar	1	i'll attend the meeting at 2pm tomorrow in room 304
l-ddk-calendar	1	how much longer until my next meeting
l-ddk-calendar	1	cancel meeting
l-ddk-calendar	1	ohh no
l-ddk-calendar	1	schedule hair appointment on monday at 2 pm
l-ddk-calendar	1	do i have any free time this weekend
l-ddk-calendar	1	change 10 am meeting to start 20 minutes later
l-ddk-calendar	1	make me an appointment
l-ddk-calendar	1	is it going to last long
l-ddk-calendar	1	schedule an event for the 5th of july
l-ddk-calendar	1	change dentist appointment
l-ddk-calendar	1	update meeting from 8am-12pm to 7am-11am today
l-ddk-calendar	1	what are my meetings at night
l-ddk-calendar	1	how much longer do i have until pick up john from school
l-ddk-calendar	1	show time before next appointment
l-ddk-calendar	1	cancel an appointment
l-ddk-calendar	1	update my calendar
l-ddk-calendar	1	i need you to find a new meeting location
l-ddk-calendar	1	what ' s after that on my calendar
l-ddk-calendar	1	make appointment for 7 30
l-ddk-calendar	1	change marketing meeting from every tuesday to every wednesdays
l-ddk-calendar	1	new location for meeting this afternoon let others attendees know meeting is now in room 100
l-ddk-calendar	1	schedule an appointment for saturday at 8 dinner with madden
l-ddk-calendar	1	make me an appointment for the next week thursday
l-ddk-calendar	1	is virginia free on monday
l-ddk-calendar	1	find a meeting at 7pm from melissa
l-ddk-calendar	1	view ethan 's calendar
l-ddk-calendar	1	just cancel it
l-ddk-calendar	1	show me the meeting about online session
l-ddk-calendar	1	schedule an appointment for my mom
l-ddk-calendar	1	previous one
l-ddk-calendar	1	how much time do i have until i have to meet with michael
l-ddk-calendar	1	yes thank you
l-ddk-calendar	1	where am i going this weekend
l-ddk-calendar	1	where do i go for my meeting tomorrow at 11 am
l-ddk-calendar	1	change today 's meeting from 6pm to tomorrow 9am
l-ddk-calendar	1	how much time before my next appointment
l-ddk-calendar	1	find the meeting with timothy
l-ddk-calendar	1	when am i watching england
l-ddk-calendar	1	please alert those attending the meeting that i am running a few minutes late
l-ddk-calendar	1	running late to my meeting please let jennifer know
l-ddk-calendar	1	change my 9 30 till 10 30 appointment to 9 30 till 5
l-ddk-calendar	1	set up an appointment with pura
l-ddk-calendar	1	tell everyone the meeting is now in room 204
l-ddk-calendar	1	what ' s on my next meeting
l-ddk-calendar	1	what meet rooms do i have
l-ddk-calendar	1	change the location of my singing appointment
l-ddk-calendar	1	find the next meeting
l-ddk-calendar	1	not at this time
l-ddk-calendar	1	schedule an event for me
l-ddk-calendar	1	cancel that meeting
l-ddk-calendar	1	when do i have exam
l-ddk-calendar	1	cancel calendar entry
l-ddk-calendar	1	schedule an appointment for saturday at one 30 pm to measure house
l-ddk-calendar	1	add me to the conference call
l-ddk-calendar	1	cancel that appointment
l-ddk-calendar	1	cancel the untitled event on may twenty eighth
l-ddk-calendar	1	extend meeting from 9 am to 12 am
l-ddk-calendar	1	it's the wrong person
l-ddk-calendar	1	make me an appointment on the calendar
l-ddk-calendar	1	is madison busy
l-ddk-calendar	1	i want to delete an appointment
l-ddk-calendar	1	tell me how much time before my next meeting
l-ddk-calendar	1	let next meeting starting at 10am
l-ddk-calendar	1	please show me how much time i have to run errands
l-ddk-calendar	1	what ' s my 1st appointment tomorrow
l-ddk-calendar	1	oh cancel
l-ddk-calendar	1	notify all attendees
l-ddk-calendar	1	what time is my team meeting
l-ddk-calendar	1	call the morning breifing conference number
l-ddk-calendar	1	i'm not available next monday afternoon
l-ddk-calendar	1	it's the wrong room
l-ddk-calendar	1	move my 4 pm to 5 pm today
l-ddk-calendar	1	change my appointmnet with sarah to 5 pm
l-ddk-calendar	1	add picture day at school to my calendar for friday, november the 8th from 8 am to 9:30 am
l-ddk-calendar	1	add dance on tuesday at four o clock
l-ddk-calendar	1	add dinner with mom to personal
l-ddk-calendar	1	yes indeed
l-ddk-calendar	1	no way
l-ddk-calendar	1	how many days until june the fifteenth 2019
l-ddk-calendar	1	what is the meeting with daniel robert regarding
l-ddk-calendar	1	when am i free
l-ddk-calendar	1	who is participating tomorrow at 2 pm meeting
l-ddk-calendar	1	stop connecting it
l-ddk-calendar	1	what ' s on my calendar today
l-ddk-calendar	1	reserve room 313 right away
l-ddk-calendar	1	who is in my next meeting
l-ddk-calendar	1	schedule an event
l-ddk-calendar	1	forget it
l-ddk-calendar	1	where is my eleven o'clock meeting
l-ddk-calendar	1	notify others that i am going to be late to meeting
l-ddk-calendar	1	show me the duration of the weekly sharing
l-ddk-calendar	1	please notify everyone i ' m running late to the 3 pm meeting
l-ddk-calendar	1	show previous
l-ddk-calendar	1	when is my appointment with willie
l-ddk-calendar	1	how much time do i have for lunch today
l-ddk-calendar	1	remove final tutoring from my calendar
l-ddk-calendar	1	please tell me how long i have for lunch
l-ddk-calendar	1	where is tomorrow ' s 11 am meeting
l-ddk-calendar	1	put dentist appointment in my calendar tuesday 2 45 pm
l-ddk-calendar	1	what ' s happening today
l-ddk-calendar	1	show me my calendar
l-ddk-calendar	1	is saturday free
l-ddk-calendar	1	how much time until next scheduled appointment
l-ddk-calendar	1	am i free tomorrow 3 pm
l-ddk-calendar	1	add work to calendar at 3 pm on friday
l-ddk-calendar	1	who do i have next
l-ddk-calendar	1	find a meeting from donna
l-ddk-calendar	1	set up an appointment with my sister in my main calendar.
l-ddk-calendar	1	what time is my first meeting tomorrow
l-ddk-calendar	1	make me an appointment for ten forty next monday
l-ddk-calendar	1	schedule a meeting with han lu 8 am next tuesday
l-ddk-calendar	1	put swimming tomorrow
l-ddk-calendar	1	join lync meeting
l-ddk-calendar	1	that's right thank you
l-ddk-calendar	1	what about the next one
l-ddk-calendar	1	how many days until june the fifteenth
l-ddk-calendar	1	put shopping day on april 1st at 10 am on calendar
l-ddk-calendar	1	what day is lego land scheduled for
l-ddk-calendar	1	where is my next event
l-ddk-calendar	1	alert quality control meeting participants that i am 15 minutes late
l-ddk-calendar	1	push my trip july 16th out 5 days
l-ddk-calendar	1	add choreography to my family calendar
l-ddk-calendar	1	cancel doctor ' s appointment monday
l-ddk-calendar	1	join the conference
l-ddk-calendar	1	send reminder of 9 am meeting to all participants 15 minutes later
l-ddk-calendar	1	schedule a doctors appointment at 15 30
l-ddk-calendar	1	i need to delete this appointment from my calendar
l-ddk-calendar	1	when is my picnic lunch today
l-ddk-calendar	1	delay the next meeting by 30 minutes
l-ddk-calendar	1	what is anna 's availability next tuesday
l-ddk-calendar	1	what is destiny ' s event for next week
l-ddk-calendar	1	create an appointment with doctor lu from 8:30 am to 10:00 am tomorrow morning
l-ddk-calendar	1	nothing just cancel
l-ddk-calendar	1	move my next meeting up by 30 minutes
l-ddk-calendar	1	meeting room changed to new location send to meeting attendees
l-ddk-calendar	1	go back the previous step
l-ddk-calendar	1	schedule a meeting for this friday 11 am
l-ddk-calendar	1	schedule a buisness lunch for my department at campus restaurant on wednesday at 11 30 am
l-ddk-calendar	1	yup
l-ddk-calendar	1	when is my next appointment
l-ddk-calendar	1	meeting with ben randie tomorrow at noon
l-ddk-calendar	1	cancel my singing appointment on monday
l-ddk-calendar	1	what is logan 's schedule this week
l-ddk-calendar	1	show me the meeting with paul
l-ddk-calendar	1	2 pm meeting with who
l-ddk-calendar	1	update my next appointment
l-ddk-calendar	1	will you cancel it please
l-ddk-calendar	1	where is it
l-ddk-calendar	1	nope
l-ddk-calendar	1	how much time does my meeting take up
l-ddk-calendar	1	can you show me the time remaining before my next appointment
l-ddk-calendar	1	tell me about my schedule with afternoon
l-ddk-calendar	1	i need to cancel that
l-ddk-calendar	1	cancel meeting with abigail 3 pm today
l-ddk-calendar	1	that's good
l-ddk-calendar	1	will roy be at our weekly team meeting
l-ddk-calendar	1	tell me how long is today ' s lunch break
l-ddk-calendar	1	what time is my cooking class tonight
l-ddk-calendar	1	accept today's meeting
l-ddk-calendar	1	can you tell me something about shakespeare
l-ddk-calendar	1	when is my next trip to new york
l-ddk-calendar	1	change tomorrow ' s appointment from 10am to wednesday at 9 am
l-ddk-calendar	1	yes perfect
l-ddk-calendar	1	show my schedule at night
l-ddk-calendar	1	where am i tomorrow
l-ddk-calendar	1	add dentist appointment on tuesday june at the 1st clinic
l-ddk-calendar	1	how much time do i have for a lunch break today
l-ddk-calendar	1	i need you to provide me the details of the meeting i have scheduled with my colleague amanda
l-ddk-calendar	1	when is my next event
l-ddk-calendar	1	total lunch break time today please
l-ddk-calendar	1	display olivia 's availability
l-ddk-calendar	1	show me victoria 's calendar for monday
l-ddk-calendar	1	wrong place
l-ddk-calendar	1	right
l-ddk-calendar	1	join the next lync meeting
l-ddk-calendar	1	what is that meeting with ashley and jane berlin about
l-ddk-calendar	1	add applied motion to my calendar 9 am
l-ddk-calendar	1	what are the plans for the dinner date with stacey
l-ddk-calendar	1	change the meeting which will start at 2 pm to 3 pm
l-ddk-calendar	1	when will jordan be free
l-ddk-calendar	1	change my appointment
l-ddk-calendar	1	who all will be present at the next 5 meetings
l-ddk-calendar	1	that's great
l-ddk-calendar	1	i want to go back
l-ddk-calendar	1	put mathematics paper one on tuesday 13
l-ddk-calendar	1	where is my next meeting
l-ddk-calendar	1	where is my meeting
l-ddk-calendar	1	create a meeting at 8am
l-ddk-calendar	1	attend the fy19 celebration party sent by daisy lu.
l-ddk-calendar	1	how long till disneyland paris
l-ddk-calendar	1	personal calendar 5/1/2013 meet mom for yard sale
l-ddk-calendar	1	who is in the meeting
l-ddk-calendar	1	which will be my next flight
l-ddk-calendar	1	fine
l-ddk-calendar	1	schedule a meeting with ryan from 3-4pm on october 25th
l-ddk-calendar	1	how much longer until my next appointment
l-ddk-calendar	1	change it to 5pm
l-ddk-calendar	1	correct
l-ddk-calendar	1	call genpact conference call
l-ddk-calendar	1	change location
l-ddk-calendar	1	can you cancel it please
l-ddk-calendar	1	clear all of my appointments today
l-ddk-calendar	1	change this appointment's location
l-ddk-calendar	1	yes please
l-ddk-calendar	1	my next meeting with emily is when
l-ddk-calendar	1	what ' s on my schedule today
l-ddk-calendar	1	how much time do i have free until my next meeting
l-ddk-calendar	1	meet with a.j. lee saturday at 3 pm
l-ddk-calendar	1	how long until christmas
l-ddk-calendar	1	change my 8 till 9 appointment to 11 till 12
l-ddk-calendar	1	put tennis game for friday at 1 on calendar
l-ddk-calendar	1	where is my first appointment tomorrow
l-ddk-calendar	1	perfect
l-ddk-calendar	1	call the weekly marketing meeting
l-ddk-calendar	1	i don't want want to change this appointment anymore
l-ddk-calendar	1	add doctors appointment on march 13 at 2 pm at the tiptop virginia beach clinic
l-ddk-calendar	1	make appointment for me
l-ddk-calendar	1	add an appointment on may 8th at shanghai
l-ddk-calendar	1	i would like to cancel it
l-ddk-calendar	1	how much time out on lunch
l-ddk-calendar	1	what do i have to do this afternoon
l-ddk-calendar	1	where is the meeting at 11 am tomorrow
l-ddk-calendar	1	cancel please
l-ddk-calendar	1	put work on my calendar tomorrow from 8 30 to 5 30
l-ddk-calendar	1	don't create it
l-ddk-calendar	1	provide the time change for the meeting to all participants
l-ddk-calendar	1	accept all meetings for christmas party next week.
l-ddk-calendar	1	when is my next hair cut appointment
l-ddk-calendar	1	this is review meeting, not 1x1 meeting
l-ddk-calendar	1	where is my fourth event with christopher on thursday
l-ddk-calendar	1	schedule work for 7 am tomorrow
l-ddk-calendar	1	we make an appointment for me
l-ddk-calendar	1	who's going to be at those two events
l-ddk-calendar	1	new calendar entry
l-ddk-calendar	1	accept this appointment with jane and mary on next tuesday.
l-ddk-calendar	1	create appointment from tuesday to wednesday
l-ddk-calendar	1	new appointment next wednesday
l-ddk-calendar	1	sounds good
l-ddk-calendar	1	new calendar appointment
l-ddk-calendar	1	schedule an appointment on november 5th at 3 30
l-ddk-calendar	1	what ' s next on my calendar
l-ddk-calendar	1	move appt with rebecca to next week
l-ddk-calendar	1	i don't want to do it now
l-ddk-calendar	1	place an appointment in my calendar
l-ddk-calendar	1	how much time do i have
l-ddk-calendar	1	move my next meeting
l-ddk-calendar	1	show jean's calendar
l-ddk-calendar	1	what are the particulars for the picnic next week
l-ddk-calendar	1	will johnny be at office meeting today
l-ddk-calendar	1	move my 12 pm meeting to 2
l-ddk-calendar	1	delete my schedule for today
l-ddk-calendar	1	update appointment
l-ddk-calendar	1	schedule holiday for the thirty first of july
l-ddk-calendar	1	who else will be in banking meeting
l-ddk-calendar	1	schedule a run at the lake with madden
l-ddk-calendar	1	cancel it
l-ddk-calendar	1	back the last step
l-ddk-calendar	1	how much time between schedule thursday meetings next week
l-ddk-calendar	1	will nancy be at the morning briefing meeting
l-ddk-calendar	1	schedule work on thursday the thirty first from three to seven thirty
l-ddk-calendar	1	how long is my facial time
l-ddk-calendar	1	oh no
l-ddk-calendar	1	attendees who will join the 5 pm meeting
l-ddk-calendar	1	change an appointment
l-ddk-calendar	1	schedule an appointment with madden at 10 pm
l-ddk-calendar	1	is nicholas available friday
l-ddk-calendar	1	cancel this
l-ddk-calendar	1	find a free meeting room for next tuesday
l-ddk-calendar	1	when does ellen have time to attend the meeting
l-ddk-calendar	1	find attendees who will attend 8 o ' clock meeting
l-ddk-calendar	1	how much time do i have to take back the movie
l-ddk-calendar	1	find a new meeting location
l-ddk-calendar	1	cancel meeting with bob marlon 3pm today
l-ddk-calendar	1	find a meeting from darren about status update
l-ddk-calendar	1	return back
l-ddk-calendar	1	put swimming in my calendar tomorrow
l-ddk-calendar	1	who am i meeting for dinner
l-ddk-calendar	1	let's find a new meeting location
l-ddk-calendar	1	how much time until my meeting with lori
l-ddk-calendar	1	change the time
l-ddk-calendar	1	how long is my dentist appointment
l-ddk-calendar	1	schedule a meeting
l-ddk-calendar	1	where is my next appointment
l-ddk-calendar	1	how many days until thanksgiving
l-ddk-calendar	1	update my appointment
l-ddk-calendar	1	i want to attend the meeting for review
l-ddk-calendar	1	send a notice to paul that xu wen will attend the meeting
l-ddk-calendar	1	am i free on saturday
l-ddk-calendar	1	show me the confirmed attendees
l-ddk-calendar	1	this time slot doesn't work for me
l-ddk-calendar	1	where ' s my next meeting
l-ddk-calendar	1	will amber join office meeting today
l-ddk-calendar	1	bring forward my 4 o'clock appointment 2 hours
l-ddk-calendar	1	search a meeting subject project proposal rehearsal
l-ddk-calendar	1	yes yes
l-ddk-calendar	1	add choir practice on saturday at 7 pm to my personal calendar
l-ddk-calendar	1	what was my first appointment
l-ddk-calendar	1	find the meeting around 2 to 6pm
l-ddk-calendar	1	am i free for drinks monday at 5 pm
l-ddk-calendar	1	reschedule my 3:30 dentist appointment to 4
l-ddk-calendar	1	who is my morning meeting with
l-ddk-calendar	1	message colleagues that meeting needs to be moved to 8 : 30 am
l-ddk-calendar	1	change meeting from 2pm-3pm to 4pm-5pm today
l-ddk-calendar	1	what do i have from 2 to 4 on saturday
l-ddk-calendar	1	schedule a vet appointment at 9 am on saturday
l-ddk-calendar	1	cancel my three o'clock appointment
l-ddk-calendar	1	where is my dentist appointment
l-ddk-calendar	1	schedule wanda s graduation for saturday at 11 o clock
l-ddk-calendar	1	remind all attendees of tomorrow ' s lunch that we have changed the venue
l-ddk-calendar	1	when ' s my 1st appointment tomorrow
l-ddk-calendar	1	where is meeting with shirley
l-ddk-calendar	1	how much time do i have until i start the meeting
l-ddk-calendar	1	do i have anything from 11 to 2
l-ddk-calendar	1	how much time do i have until my next appointment
l-ddk-calendar	1	notify people of meeting on tue that it will begin 15-30 min later
l-ddk-calendar	1	i'm looking for a conference room
l-ddk-calendar	1	i'll attend this upcoming event in redmond.
l-ddk-calendar	1	change my 7pm event to 6pm
l-ddk-calendar	1	please schedule a yoga class with my sister at 5pm every friday
l-ddk-calendar	1	put anniversary on my calendar
l-ddk-calendar	1	cancel it, i don't want to create the meeting
l-ddk-calendar	1	who is going to attend the meeting tomorrow at 2 pm
l-ddk-calendar	1	cancel event tomorrow
l-ddk-calendar	1	cancel appointment
l-ddk-calendar	1	please advise i am late for 3 pm meeting
l-ddk-calendar	1	accept this event.
l-ddk-calendar	1	schedule an appointment on my calendar
l-ddk-calendar	1	move my 9pm meeting to 8pm
l-ddk-calendar	1	schedule an appointment for tomorrow at one o clock
l-ddk-calendar	1	tell me about my sunday schedule
l-ddk-calendar	1	who is my first meeting with tomorrow
l-ddk-calendar	1	put dental appointment on my calendar saturday march 22nd at twelve pm
l-ddk-calendar	1	get to my next event
l-ddk-calendar	1	schedule an event for scrum with madden at 10 am saturday
l-ddk-calendar	1	what ' s my next appointment
l-ddk-calendar	1	book a recurring 1x1 meeting on the first monday of each month
l-ddk-calendar	1	schedule college for tomorrow at 5 am
l-ddk-calendar	1	delete calendar event
l-ddk-calendar	1	put captains in my calendar for saturday evening
l-ddk-calendar	1	when is concert on my calendar
l-ddk-calendar	1	let me see who will attend party planning meeting
l-ddk-calendar	1	check kronos calendar
l-ddk-calendar	1	connect to conference call
l-ddk-calendar	1	accept the event on feb. 18 in beijing.
l-ddk-calendar	1	when am i free today
l-ddk-calendar	1	when is my next meeting with edward
l-ddk-calendar	1	will bobby shen be at next meeting
l-ddk-calendar	1	schedule appointment at eight p m tomorrow
l-ddk-calendar	1	cancel appointments
l-ddk-calendar	1	i don't want to find it anymore
l-ddk-calendar	1	when's my next appointment
l-ddk-calendar	1	what am i doing next week
l-ddk-calendar	1	how long until my next appointment
l-ddk-calendar	1	schedule camping for friday to sunday
l-ddk-calendar	1	delete the scheduled meeting with zachary
l-ddk-calendar	1	next meeting
l-ddk-calendar	1	make appointment to play squash on thursday at 7 20
l-ddk-calendar	1	find a meeting from deborah about team session
l-ddk-calendar	1	i cannot make it
l-ddk-calendar	1	make the meeting ending at 10 go until 11
l-ddk-calendar	1	when is bryan free
l-ddk-calendar	1	how much time will i have to pick up groceries
l-ddk-calendar	1	add dentist appointments to my calendar at 3 thirty p m
l-ddk-greeting	1	whats up
l-ddk-greeting	1	wazup
l-ddk-greeting	1	good morning
l-ddk-greeting	1	hi
l-ddk-greeting	1	hey there
l-ddk-greeting	1	good evening
l-ddk-greeting	1	greetings
l-ddk-greeting	1	yo
None	1	how's the weather today
None	1	what's my name
None	1	what is the time now
None	1	what's the weather today
None	1	hello world
None	1	what's your name
q_ddk-knowledge	1	contact
q_ddk-knowledge	1	office
q_ddk-knowledge	1	clients
q_ddk-knowledge	1	who are your clients
q_ddk-knowledge	1	where are you
q_ddk-knowledge	1	who have you worked for
q_ddk-knowledge	1	when did you start
q_ddk-knowledge	1	what do you do
q_ddk-knowledge	1	whats your business
q_ddk-knowledge	1	address
